"id","activity","variable","value"
8,"STANDING","tBodyAccstdXAverage",-0.988815418148148
8,"WALKING","tBodyAccstdXAverage",-0.173605736002083
8,"WALKING_DOWNSTAIRS","tBodyAccstdXAverage",0.0241393473736842
8,"WALKING_UPSTAIRS","tBodyAccstdXAverage",-0.171712174634146
9,"LAYING","tBodyAccstdXAverage",-0.94233309
9,"SITTING","tBodyAccstdXAverage",-0.9572277914
9,"STANDING","tBodyAccstdXAverage",-0.975741252444444
9,"WALKING","tBodyAccstdXAverage",-0.238353562692308
9,"WALKING_DOWNSTAIRS","tBodyAccstdXAverage",0.213392270547619
9,"WALKING_UPSTAIRS","tBodyAccstdXAverage",-0.36144437755102
10,"LAYING","tBodyAccstdXAverage",-0.968283685
10,"SITTING","tBodyAccstdXAverage",-0.982901825925926
10,"STANDING","tBodyAccstdXAverage",-0.978403481818182
10,"WALKING","tBodyAccstdXAverage",-0.178709734396226
10,"WALKING_DOWNSTAIRS","tBodyAccstdXAverage",0.295733547631579
10,"WALKING_UPSTAIRS","tBodyAccstdXAverage",-0.161591924234043
11,"LAYING","tBodyAccstdXAverage",-0.98477733
11,"SITTING","tBodyAccstdXAverage",-0.982796562075472
11,"STANDING","tBodyAccstdXAverage",-0.994978878723404
11,"WALKING","tBodyAccstdXAverage",-0.422842071864407
11,"WALKING_DOWNSTAIRS","tBodyAccstdXAverage",0.142456557034783
11,"WALKING_UPSTAIRS","tBodyAccstdXAverage",-0.238802959018519
12,"LAYING","tBodyAccstdXAverage",-0.95531868
12,"SITTING","tBodyAccstdXAverage",-0.982568781960784
12,"STANDING","tBodyAccstdXAverage",-0.981243992459016
12,"WALKING","tBodyAccstdXAverage",-0.128898533096
12,"WALKING_DOWNSTAIRS","tBodyAccstdXAverage",0.0424084916086956
12,"WALKING_UPSTAIRS","tBodyAccstdXAverage",-0.290149192307692
13,"LAYING","tBodyAccstdXAverage",-0.968891989354839
13,"SITTING","tBodyAccstdXAverage",-0.989546275306122
13,"STANDING","tBodyAccstdXAverage",-0.991020759298246
13,"WALKING","tBodyAccstdXAverage",-0.346980394210526
13,"WALKING_DOWNSTAIRS","tBodyAccstdXAverage",-0.0681563626617021
13,"WALKING_UPSTAIRS","tBodyAccstdXAverage",-0.296284597454545
14,"LAYING","tBodyAccstdXAverage",-0.917501887333333
14,"SITTING","tBodyAccstdXAverage",-0.976302248148148
14,"STANDING","tBodyAccstdXAverage",-0.973268905
14,"WALKING","tBodyAccstdXAverage",-0.402639098135593
14,"WALKING_DOWNSTAIRS","tBodyAccstdXAverage",0.0178313402266667
14,"WALKING_UPSTAIRS","tBodyAccstdXAverage",-0.309396717592593
15,"LAYING","tBodyAccstdXAverage",-0.972255551527778
15,"SITTING","tBodyAccstdXAverage",-0.987084356101695
15,"STANDING","tBodyAccstdXAverage",-0.988949247358491
15,"WALKING","tBodyAccstdXAverage",-0.327961801111111
15,"WALKING_DOWNSTAIRS","tBodyAccstdXAverage",0.406471051190476
15,"WALKING_UPSTAIRS","tBodyAccstdXAverage",-0.0260971840270833
16,"LAYING","tBodyAccstdXAverage",-0.973691429428571
16,"SITTING","tBodyAccstdXAverage",-0.986825605362319
16,"STANDING","tBodyAccstdXAverage",-0.989076811794872
16,"WALKING","tBodyAccstdXAverage",-0.404692523921569
16,"WALKING_DOWNSTAIRS","tBodyAccstdXAverage",0.207251997929787
16,"WALKING_UPSTAIRS","tBodyAccstdXAverage",-0.397083831568627
17,"LAYING","tBodyAccstdXAverage",-0.972960567323944
17,"SITTING","tBodyAccstdXAverage",-0.9944439053125
17,"STANDING","tBodyAccstdXAverage",-0.991163919871795
17,"WALKING","tBodyAccstdXAverage",-0.31950017295082
17,"WALKING_DOWNSTAIRS","tBodyAccstdXAverage",0.187719760269565
17,"WALKING_UPSTAIRS","tBodyAccstdXAverage",-0.062952754100625
18,"LAYING","tBodyAccstdXAverage",-0.984527649230769
18,"SITTING","tBodyAccstdXAverage",-0.994347988596491
18,"STANDING","tBodyAccstdXAverage",-0.992019762739726
18,"WALKING","tBodyAccstdXAverage",-0.37600552125
18,"WALKING_DOWNSTAIRS","tBodyAccstdXAverage",-0.302634565090909
18,"WALKING_UPSTAIRS","tBodyAccstdXAverage",-0.380168286724138
19,"LAYING","tBodyAccstdXAverage",-0.965019579518072
19,"SITTING","tBodyAccstdXAverage",-0.976357663013699
19,"STANDING","tBodyAccstdXAverage",-0.989910996849315
19,"WALKING","tBodyAccstdXAverage",-0.0489049407963462
19,"WALKING_DOWNSTAIRS","tBodyAccstdXAverage",0.626917070512821
19,"WALKING_UPSTAIRS","tBodyAccstdXAverage",-0.1287420952375
20,"LAYING","tBodyAccstdXAverage",-0.962249114705882
20,"SITTING","tBodyAccstdXAverage",-0.983081858939394
20,"STANDING","tBodyAccstdXAverage",-0.967209961232877
20,"WALKING","tBodyAccstdXAverage",-0.208342792019608
20,"WALKING_DOWNSTAIRS","tBodyAccstdXAverage",0.0745098785288889
20,"WALKING_UPSTAIRS","tBodyAccstdXAverage",-0.116088676011765
21,"LAYING","tBodyAccstdXAverage",-0.955019866222222
21,"SITTING","tBodyAccstdXAverage",-0.991777287176471
21,"STANDING","tBodyAccstdXAverage",-0.981419961123596
21,"WALKING","tBodyAccstdXAverage",-0.297814843538462
21,"WALKING_DOWNSTAIRS","tBodyAccstdXAverage",0.224343492244444
21,"WALKING_UPSTAIRS","tBodyAccstdXAverage",-0.240808282276596
22,"LAYING","tBodyAccstdXAverage",-0.947735251944444
22,"SITTING","tBodyAccstdXAverage",-0.978466823709677
22,"STANDING","tBodyAccstdXAverage",-0.985000527142857
22,"WALKING","tBodyAccstdXAverage",-0.00865921919565217
22,"WALKING_DOWNSTAIRS","tBodyAccstdXAverage",0.348618168333333
22,"WALKING_UPSTAIRS","tBodyAccstdXAverage",0.0835738640921429
23,"LAYING","tBodyAccstdXAverage",-0.956756363194444
23,"SITTING","tBodyAccstdXAverage",-0.987607636617647
23,"STANDING","tBodyAccstdXAverage",-0.985421519558824
23,"WALKING","tBodyAccstdXAverage",-0.313521773389831
23,"WALKING_DOWNSTAIRS","tBodyAccstdXAverage",0.0441392843425926
23,"WALKING_UPSTAIRS","tBodyAccstdXAverage",-0.243887818513725
24,"LAYING","tBodyAccstdXAverage",-0.967984021111111
24,"SITTING","tBodyAccstdXAverage",-0.990593766617647
24,"STANDING","tBodyAccstdXAverage",-0.98725587115942
24,"WALKING","tBodyAccstdXAverage",-0.47076236637931
24,"WALKING_DOWNSTAIRS","tBodyAccstdXAverage",-0.08273248054
24,"WALKING_UPSTAIRS","tBodyAccstdXAverage",-0.344399351355932
25,"LAYING","tBodyAccstdXAverage",-0.909116474109589
25,"SITTING","tBodyAccstdXAverage",-0.991892828615385
25,"STANDING","tBodyAccstdXAverage",-0.991970126756757
25,"WALKING","tBodyAccstdXAverage",-0.596007443513514
25,"WALKING_DOWNSTAIRS","tBodyAccstdXAverage",-0.253756934258621
25,"WALKING_UPSTAIRS","tBodyAccstdXAverage",-0.459775646153846
26,"LAYING","tBodyAccstdXAverage",-0.969445445263158
26,"SITTING","tBodyAccstdXAverage",-0.979768987948718
26,"STANDING","tBodyAccstdXAverage",-0.993069368783784
26,"WALKING","tBodyAccstdXAverage",-0.340185527559322
26,"WALKING_DOWNSTAIRS","tBodyAccstdXAverage",0.17395384962
26,"WALKING_UPSTAIRS","tBodyAccstdXAverage",-0.169006952418182
27,"LAYING","tBodyAccstdXAverage",-0.978455153108108
27,"SITTING","tBodyAccstdXAverage",-0.988580107714286
27,"STANDING","tBodyAccstdXAverage",-0.9919515835
27,"WALKING","tBodyAccstdXAverage",-0.348475560526316
27,"WALKING_DOWNSTAIRS","tBodyAccstdXAverage",0.167407531090909
27,"WALKING_UPSTAIRS","tBodyAccstdXAverage",-0.295439547254902
28,"LAYING","tBodyAccstdXAverage",-0.9688882955
28,"SITTING","tBodyAccstdXAverage",-0.983272806805556
28,"STANDING","tBodyAccstdXAverage",-0.977748638607595
28,"WALKING","tBodyAccstdXAverage",-0.293003522222222
28,"WALKING_DOWNSTAIRS","tBodyAccstdXAverage",0.125712887943478
28,"WALKING_UPSTAIRS","tBodyAccstdXAverage",-0.242062430294118
29,"LAYING","tBodyAccstdXAverage",-0.984219555507246
29,"SITTING","tBodyAccstdXAverage",-0.9907450195
29,"STANDING","tBodyAccstdXAverage",-0.996068635384615
29,"WALKING","tBodyAccstdXAverage",-0.174337940226415
29,"WALKING_DOWNSTAIRS","tBodyAccstdXAverage",0.167383602458333
29,"WALKING_UPSTAIRS","tBodyAccstdXAverage",-0.0867715569693878
30,"LAYING","tBodyAccstdXAverage",-0.976362515428571
30,"SITTING","tBodyAccstdXAverage",-0.983622744193548
30,"STANDING","tBodyAccstdXAverage",-0.977559426949153
30,"WALKING","tBodyAccstdXAverage",-0.346394275230769
30,"WALKING_DOWNSTAIRS","tBodyAccstdXAverage",-0.0577703163548387
30,"WALKING_UPSTAIRS","tBodyAccstdXAverage",-0.350504475230769
1,"LAYING","tBodyAccstdYAverage",-0.83682740562
1,"SITTING","tBodyAccstdYAverage",-0.922618641914894
1,"STANDING","tBodyAccstdYAverage",-0.973190056415094
1,"WALKING","tBodyAccstdYAverage",0.114461336747368
1,"WALKING_DOWNSTAIRS","tBodyAccstdYAverage",-0.0319359434489796
1,"WALKING_UPSTAIRS","tBodyAccstdYAverage",-0.00232026501698113
2,"LAYING","tBodyAccstdYAverage",-0.98027739875
2,"SITTING","tBodyAccstdYAverage",-0.950704499130435
2,"STANDING","tBodyAccstdYAverage",-0.957304989259259
2,"WALKING","tBodyAccstdYAverage",-0.0780912533118644
2,"WALKING_DOWNSTAIRS","tBodyAccstdYAverage",0.262881788951064
2,"WALKING_UPSTAIRS","tBodyAccstdYAverage",0.108027279889583
3,"LAYING","tBodyAccstdYAverage",-0.962057544516129
3,"SITTING","tBodyAccstdYAverage",-0.856617812115385
3,"STANDING","tBodyAccstdYAverage",-0.893449307213115
3,"WALKING","tBodyAccstdYAverage",-0.0699140652103448
3,"WALKING_DOWNSTAIRS","tBodyAccstdYAverage",-0.0331503723387755
3,"WALKING_UPSTAIRS","tBodyAccstdYAverage",0.0116280813372881
4,"LAYING","tBodyAccstdYAverage",-0.941714042407407
4,"SITTING","tBodyAccstdYAverage",-0.89022398108
4,"STANDING","tBodyAccstdYAverage",-0.86159737875
4,"WALKING","tBodyAccstdYAverage",-0.0788267367683333
4,"WALKING_DOWNSTAIRS","tBodyAccstdYAverage",-0.21859832499
4,"WALKING_UPSTAIRS","tBodyAccstdYAverage",-0.0666899105180769
5,"LAYING","tBodyAccstdYAverage",-0.969295613269231
5,"SITTING","tBodyAccstdYAverage",-0.904335121022727
5,"STANDING","tBodyAccstdYAverage",-0.869439913392857
5,"WALKING","tBodyAccstdYAverage",0.0767484028053571
5,"WALKING_DOWNSTAIRS","tBodyAccstdYAverage",0.0907630761042553
5,"WALKING_UPSTAIRS","tBodyAccstdYAverage",0.185022459476596
6,"LAYING","tBodyAccstdYAverage",-0.924644826385965
6,"SITTING","tBodyAccstdYAverage",-0.923682131090909
6,"STANDING","tBodyAccstdYAverage",-0.921493191754386
6,"WALKING","tBodyAccstdYAverage",0.164213884996491
6,"WALKING_DOWNSTAIRS","tBodyAccstdYAverage",0.360164958768542
6,"WALKING_UPSTAIRS","tBodyAccstdYAverage",0.189276117327451
7,"LAYING","tBodyAccstdYAverage",-0.926262668653846
7,"SITTING","tBodyAccstdYAverage",-0.909454698541667
7,"STANDING","tBodyAccstdYAverage",-0.923400921886792
7,"WALKING","tBodyAccstdYAverage",-0.0772618561052631
7,"WALKING_DOWNSTAIRS","tBodyAccstdYAverage",-0.138179072734043
7,"WALKING_UPSTAIRS","tBodyAccstdYAverage",-0.32616002254902
8,"LAYING","tBodyAccstdYAverage",-0.93489116
8,"SITTING","tBodyAccstdYAverage",-0.927331997021739
8,"STANDING","tBodyAccstdYAverage",-0.938479429074074
8,"WALKING","tBodyAccstdYAverage",0.380782052708333
8,"WALKING_DOWNSTAIRS","tBodyAccstdYAverage",0.343826273105263
8,"WALKING_UPSTAIRS","tBodyAccstdYAverage",0.348768733170732
9,"LAYING","tBodyAccstdYAverage",-0.9162927764
9,"SITTING","tBodyAccstdYAverage",-0.875141405
9,"STANDING","tBodyAccstdYAverage",-0.938635759333333
9,"WALKING","tBodyAccstdYAverage",-0.201696960826923
9,"WALKING_DOWNSTAIRS","tBodyAccstdYAverage",-0.208310705504762
9,"WALKING_UPSTAIRS","tBodyAccstdYAverage",-0.302206203816327
10,"LAYING","tBodyAccstdYAverage",-0.946454302068966
10,"SITTING","tBodyAccstdYAverage",-0.917979529962963
10,"STANDING","tBodyAccstdYAverage",-0.919561843409091
10,"WALKING","tBodyAccstdYAverage",-0.0227431651698113
10,"WALKING_DOWNSTAIRS","tBodyAccstdYAverage",0.00407915363157895
10,"WALKING_UPSTAIRS","tBodyAccstdYAverage",-0.00555287692765957
11,"LAYING","tBodyAccstdYAverage",-0.972196873859649
11,"SITTING","tBodyAccstdYAverage",-0.921402118113208
11,"STANDING","tBodyAccstdYAverage",-0.964173331702128
11,"WALKING","tBodyAccstdYAverage",-0.0522120750440678
11,"WALKING_DOWNSTAIRS","tBodyAccstdYAverage",0.0708122725543478
11,"WALKING_UPSTAIRS","tBodyAccstdYAverage",-0.103167501868519
12,"LAYING","tBodyAccstdYAverage",-0.949072009333333
12,"SITTING","tBodyAccstdYAverage",-0.92858124
12,"STANDING","tBodyAccstdYAverage",-0.923140254098361
12,"WALKING","tBodyAccstdYAverage",-0.122783290008
12,"WALKING_DOWNSTAIRS","tBodyAccstdYAverage",0.11083534373913
12,"WALKING_UPSTAIRS","tBodyAccstdYAverage",-0.103818259823077
13,"LAYING","tBodyAccstdYAverage",-0.950947949516129
13,"SITTING","tBodyAccstdYAverage",-0.938967741632653
13,"STANDING","tBodyAccstdYAverage",-0.949422439473684
13,"WALKING","tBodyAccstdYAverage",0.141866689392982
13,"WALKING_DOWNSTAIRS","tBodyAccstdYAverage",-0.03212524665
13,"WALKING_UPSTAIRS","tBodyAccstdYAverage",0.104470773801818
14,"LAYING","tBodyAccstdYAverage",-0.909697040980392
14,"SITTING","tBodyAccstdYAverage",-0.914935703907407
14,"STANDING","tBodyAccstdYAverage",-0.928525725333333
14,"WALKING","tBodyAccstdYAverage",-0.0536126686650847
14,"WALKING_DOWNSTAIRS","tBodyAccstdYAverage",0.378870491755556
14,"WALKING_UPSTAIRS","tBodyAccstdYAverage",0.307195533
15,"LAYING","tBodyAccstdYAverage",-0.962759422361111
15,"SITTING","tBodyAccstdYAverage",-0.922407162881356
15,"STANDING","tBodyAccstdYAverage",-0.931900148301887
15,"WALKING","tBodyAccstdYAverage",0.138912923691296
15,"WALKING_DOWNSTAIRS","tBodyAccstdYAverage",0.186532377428571
15,"WALKING_UPSTAIRS","tBodyAccstdYAverage",-0.00406536043541667
16,"LAYING","tBodyAccstdYAverage",-0.943061150285714
16,"SITTING","tBodyAccstdYAverage",-0.951607872463768
16,"STANDING","tBodyAccstdYAverage",-0.960298267692308
16,"WALKING","tBodyAccstdYAverage",-0.314569762352941
16,"WALKING_DOWNSTAIRS","tBodyAccstdYAverage",-0.146993837655319
16,"WALKING_UPSTAIRS","tBodyAccstdYAverage",-0.163732745078431
17,"LAYING","tBodyAccstdYAverage",-0.944792875211268
17,"SITTING","tBodyAccstdYAverage",-0.96185862984375
17,"STANDING","tBodyAccstdYAverage",-0.968176663717949
17,"WALKING","tBodyAccstdYAverage",-0.0175797885542623
17,"WALKING_DOWNSTAIRS","tBodyAccstdYAverage",-0.0607892037384783
17,"WALKING_UPSTAIRS","tBodyAccstdYAverage",-0.0131721014395833
18,"LAYING","tBodyAccstdYAverage",-0.986160920923077
18,"SITTING","tBodyAccstdYAverage",-0.974928131052632
18,"STANDING","tBodyAccstdYAverage",-0.95422343630137
18,"WALKING","tBodyAccstdYAverage",-0.227005874892857
18,"WALKING_DOWNSTAIRS","tBodyAccstdYAverage",-0.254214045818182
18,"WALKING_UPSTAIRS","tBodyAccstdYAverage",-0.211155120224138
19,"LAYING","tBodyAccstdYAverage",-0.973449968554217
19,"SITTING","tBodyAccstdYAverage",-0.950388943972603
19,"STANDING","tBodyAccstdYAverage",-0.944430270684931
19,"WALKING","tBodyAccstdYAverage",0.181801561185577
19,"WALKING_DOWNSTAIRS","tBodyAccstdYAverage",0.514816445641026
19,"WALKING_UPSTAIRS","tBodyAccstdYAverage",0.176349922525
20,"LAYING","tBodyAccstdYAverage",-0.964098180294118
20,"SITTING","tBodyAccstdYAverage",-0.93612270469697
20,"STANDING","tBodyAccstdYAverage",-0.87541041109589
20,"WALKING","tBodyAccstdYAverage",0.489771808627451
20,"WALKING_DOWNSTAIRS","tBodyAccstdYAverage",0.616937015333333
20,"WALKING_UPSTAIRS","tBodyAccstdYAverage",0.15219632835098
21,"LAYING","tBodyAccstdYAverage",-0.956959422222222
21,"SITTING","tBodyAccstdYAverage",-0.966877560941176
21,"STANDING","tBodyAccstdYAverage",-0.943601625393258
21,"WALKING","tBodyAccstdYAverage",0.0540880509209615
21,"WALKING_DOWNSTAIRS","tBodyAccstdYAverage",0.301336399711111
21,"WALKING_UPSTAIRS","tBodyAccstdYAverage",0.109787469104255
22,"LAYING","tBodyAccstdYAverage",-0.913276301666667
22,"SITTING","tBodyAccstdYAverage",-0.928059133795645
22,"STANDING","tBodyAccstdYAverage",-0.922693288412698
22,"WALKING","tBodyAccstdYAverage",0.100384246321739
22,"WALKING_DOWNSTAIRS","tBodyAccstdYAverage",0.239812250944444
22,"WALKING_UPSTAIRS","tBodyAccstdYAverage",0.250067523738095
23,"LAYING","tBodyAccstdYAverage",-0.976309827361111
23,"SITTING","tBodyAccstdYAverage",-0.934933559264706
23,"STANDING","tBodyAccstdYAverage",-0.9584444925
23,"WALKING","tBodyAccstdYAverage",-0.119020586510678
23,"WALKING_DOWNSTAIRS","tBodyAccstdYAverage",0.10825903416963
23,"WALKING_UPSTAIRS","tBodyAccstdYAverage",0.0448435785868627
24,"LAYING","tBodyAccstdYAverage",-0.983126461944444
24,"SITTING","tBodyAccstdYAverage",-0.956255962058824
24,"STANDING","tBodyAccstdYAverage",-0.936871974347826
24,"WALKING","tBodyAccstdYAverage",-0.154127498163793
24,"WALKING_DOWNSTAIRS","tBodyAccstdYAverage",-0.102607326783636
24,"WALKING_UPSTAIRS","tBodyAccstdYAverage",-0.116804488966102
25,"LAYING","tBodyAccstdYAverage",-0.691770680561644
25,"SITTING","tBodyAccstdYAverage",-0.947457617061538
25,"STANDING","tBodyAccstdYAverage",-0.954569225945946
25,"WALKING","tBodyAccstdYAverage",-0.161852411581081
25,"WALKING_DOWNSTAIRS","tBodyAccstdYAverage",-0.14054060387069
25,"WALKING_UPSTAIRS","tBodyAccstdYAverage",-0.223086808769231
26,"LAYING","tBodyAccstdYAverage",-0.983231351842105
26,"SITTING","tBodyAccstdYAverage",-0.94079896551282
26,"STANDING","tBodyAccstdYAverage",-0.949466155405405
26,"WALKING","tBodyAccstdYAverage",-0.136351391645763
26,"WALKING_DOWNSTAIRS","tBodyAccstdYAverage",-0.011629910112
26,"WALKING_UPSTAIRS","tBodyAccstdYAverage",-0.0491726302763636
27,"LAYING","tBodyAccstdYAverage",-0.983736043783784
27,"SITTING","tBodyAccstdYAverage",-0.971579125714286
27,"STANDING","tBodyAccstdYAverage",-0.955171419
27,"WALKING","tBodyAccstdYAverage",-0.187301214964912
27,"WALKING_DOWNSTAIRS","tBodyAccstdYAverage",-0.0979710029522727
27,"WALKING_UPSTAIRS","tBodyAccstdYAverage",-0.0950104077
28,"LAYING","tBodyAccstdYAverage",-0.945386780375
28,"SITTING","tBodyAccstdYAverage",-0.939905244861111
28,"STANDING","tBodyAccstdYAverage",-0.875689216835443
28,"WALKING","tBodyAccstdYAverage",-0.117886186425926
28,"WALKING_DOWNSTAIRS","tBodyAccstdYAverage",0.156496646504348
28,"WALKING_UPSTAIRS","tBodyAccstdYAverage",-0.146753877035294
29,"LAYING","tBodyAccstdYAverage",-0.990240946666667
29,"SITTING","tBodyAccstdYAverage",-0.963222497833333
29,"STANDING","tBodyAccstdYAverage",-0.969295721076923
29,"WALKING","tBodyAccstdYAverage",-0.0917540612869811
29,"WALKING_DOWNSTAIRS","tBodyAccstdYAverage",-0.12246346700625
29,"WALKING_UPSTAIRS","tBodyAccstdYAverage",-0.122128287642857
30,"LAYING","tBodyAccstdYAverage",-0.954201823857143
30,"SITTING","tBodyAccstdYAverage",-0.937857000806452
30,"STANDING","tBodyAccstdYAverage",-0.891654527118644
30,"WALKING","tBodyAccstdYAverage",-0.173550021692308
30,"WALKING_DOWNSTAIRS","tBodyAccstdYAverage",-0.0272628077709677
30,"WALKING_UPSTAIRS","tBodyAccstdYAverage",-0.127311157607692
1,"LAYING","tBodyAccstdZAverage",-0.826061401628
1,"SITTING","tBodyAccstdZAverage",-0.93958629106383
1,"STANDING","tBodyAccstdZAverage",-0.979775876981132
1,"WALKING","tBodyAccstdZAverage",-0.260027902210526
1,"WALKING_DOWNSTAIRS","tBodyAccstdZAverage",-0.230434213204082
1,"WALKING_UPSTAIRS","tBodyAccstdZAverage",-0.0194792388471698
2,"LAYING","tBodyAccstdZAverage",-0.984233296875
2,"SITTING","tBodyAccstdZAverage",-0.95982817173913
2,"STANDING","tBodyAccstdZAverage",-0.949741851296296
2,"WALKING","tBodyAccstdZAverage",-0.425257524915254
2,"WALKING_DOWNSTAIRS","tBodyAccstdZAverage",-0.10283790806383
2,"WALKING_UPSTAIRS","tBodyAccstdZAverage",-0.112121021220833
3,"LAYING","tBodyAccstdZAverage",-0.96369103483871
3,"SITTING","tBodyAccstdZAverage",-0.875110175384615
3,"STANDING","tBodyAccstdZAverage",-0.911419015081967
3,"WALKING","tBodyAccstdZAverage",-0.387411994310345
3,"WALKING_DOWNSTAIRS","tBodyAccstdZAverage",-0.362240245489796
3,"WALKING_UPSTAIRS","tBodyAccstdZAverage",-0.369754604067797
4,"LAYING","tBodyAccstdZAverage",-0.962667314814815
4,"SITTING","tBodyAccstdZAverage",-0.9322030066
4,"STANDING","tBodyAccstdZAverage",-0.896880538392857
4,"WALKING","tBodyAccstdZAverage",-0.586252806833333
4,"WALKING_DOWNSTAIRS","tBodyAccstdZAverage",-0.479185977111111
4,"WALKING_UPSTAIRS","tBodyAccstdZAverage",-0.372137777692308
5,"LAYING","tBodyAccstdZAverage",-0.968562516346154
5,"SITTING","tBodyAccstdZAverage",-0.926094740227273
5,"STANDING","tBodyAccstdZAverage",-0.869327321785714
5,"WALKING","tBodyAccstdZAverage",-0.45702143625
5,"WALKING_DOWNSTAIRS","tBodyAccstdZAverage",-0.325891435319149
5,"WALKING_UPSTAIRS","tBodyAccstdZAverage",-0.308938978787234
6,"LAYING","tBodyAccstdZAverage",-0.925216100350877
6,"SITTING","tBodyAccstdZAverage",-0.925797097090909
6,"STANDING","tBodyAccstdZAverage",-0.925692371929825
6,"WALKING","tBodyAccstdZAverage",-0.504324207192982
6,"WALKING_DOWNSTAIRS","tBodyAccstdZAverage",-0.320204232520417
6,"WALKING_UPSTAIRS","tBodyAccstdZAverage",-0.353519514896078
7,"LAYING","tBodyAccstdZAverage",-0.952978365961539
7,"SITTING","tBodyAccstdZAverage",-0.8565329414375
7,"STANDING","tBodyAccstdZAverage",-0.917064168490566
7,"WALKING","tBodyAccstdZAverage",0.159631283261403
7,"WALKING_DOWNSTAIRS","tBodyAccstdZAverage",-0.0636402447755319
7,"WALKING_UPSTAIRS","tBodyAccstdZAverage",-0.145665025639216
8,"LAYING","tBodyAccstdZAverage",-0.932491454407407
8,"SITTING","tBodyAccstdZAverage",-0.939553030217391
8,"STANDING","tBodyAccstdZAverage",-0.926065255185185
8,"WALKING","tBodyAccstdZAverage",-0.1420885318125
8,"WALKING_DOWNSTAIRS","tBodyAccstdZAverage",0.1337170395
8,"WALKING_UPSTAIRS","tBodyAccstdZAverage",0.121187278790244
9,"LAYING","tBodyAccstdZAverage",-0.9407072854
9,"SITTING","tBodyAccstdZAverage",-0.83200187268
9,"STANDING","tBodyAccstdZAverage",-0.919295805777778
9,"WALKING","tBodyAccstdZAverage",-0.0579636469030769
9,"WALKING_DOWNSTAIRS","tBodyAccstdZAverage",-0.00771530035714285
9,"WALKING_UPSTAIRS","tBodyAccstdZAverage",-0.253434083542857
10,"LAYING","tBodyAccstdZAverage",-0.95947148637931
10,"SITTING","tBodyAccstdZAverage",-0.967826981666667
10,"STANDING","tBodyAccstdZAverage",-0.941271440454545
10,"WALKING","tBodyAccstdZAverage",-0.395645072075472
10,"WALKING_DOWNSTAIRS","tBodyAccstdZAverage",-0.183557562032895
10,"WALKING_UPSTAIRS","tBodyAccstdZAverage",-0.0738744931340426
11,"LAYING","tBodyAccstdZAverage",-0.971311176842105
11,"SITTING","tBodyAccstdZAverage",-0.968370181886792
11,"STANDING","tBodyAccstdZAverage",-0.986382712765957
11,"WALKING","tBodyAccstdZAverage",-0.530626311355932
11,"WALKING_DOWNSTAIRS","tBodyAccstdZAverage",-0.324026938043478
11,"WALKING_UPSTAIRS","tBodyAccstdZAverage",-0.203369399185185
